"id","custom_id","title","content","url","mp_seller","mp_price","mp_product_image"
16750153,"5402964160816048689","KAWASAKI ER6N,Z800,Z900,Z1000, Ninja 250, ER650 Oil Filter","KAWASAKI ER6N,Z800,Z900,Z1000, Ninja 250, ER650 Oil Filter",https://www.lazada.com.my/products/pdp-i514670522.html,Power Up Motorcycle,RM29.00,https://storage.googleapis.com/social-prj/facebook-avatars/LyHZa3-1755009108.jpg
16750161,"8758165566571326290",【READY STOCK】KAWASAKI Oil Filter For Kawasaki Z250/ ER6/ Z800/ Z900/ Z1000/ Ninja 250 500 650 1000 (16097-0008),Specifications of 【READY STOCK】KAWASAKI Oil Filter For Kawasaki Z250/ ER6/ Z800/ Z900/ Z1000/ Ninja ,https://www.lazada.com.my/products/pdp-i4673058389.html,ENINJA,RM15.90,https://storage.googleapis.com/social-prj/facebook-avatars/Qb1Osj-1755009113.jpg
16750169,"2810125584932804622",[READY STOCK] KAWASAKI KLX 150 250/ NINJA250SL / Z250SL OIL FILTER KAWASAKI | FAST SHIPPING,Specifications of [READY STOCK] KAWASAKI KLX 150 250/ NINJA250SL / Z250SL OIL FILTER KAWASAKI | FAST,https://www.lazada.com.my/products/pdp-i2755126859.html,DashOil,RM7.50,https://storage.googleapis.com/social-prj/facebook-avatars/hSPbSQ-1755009115.jpg
16750170,"2821215230153984791","100% original Kawasaki Original Oil Filter Genuine Part (16097-0552) MADE IN THAILAND BY DENSO","100% original Kawasaki Original Oil Filter Genuine Part (16097-0552) MADE IN THAILAND BY DENSO",https://www.lazada.com.my/products/pdp-i3665193920.html,ITALY MOTOR,RM48.00,https://storage.googleapis.com/social-prj/facebook-avatars/LAEA0b-1755009119.jpg
16750172,"8951383736377473535",Kawasaki Oil Filter Z800 Z1000 Z900 Er6n Er6f Er6 Ninja 250 Versys Er 650 Zx6r ZX10R NINJA250 Z250 ZX10 Z250SL SL,Kawasaki Oil Filter Z800 Z1000 Z900 Er6n Er6f Er6 Ninja 250 Versys Er 650 Zx6r ZX10R NINJA250 Z250 Z,https://www.lazada.com.my/products/pdp-i3748201108.html,KS Motor Parts & Accessories,RM23.92,https://storage.googleapis.com/social-prj/facebook-avatars/kG3E84-1755009123.jpg
16750174,"5552651396438540106",Kawasaki Oil Filter Z800 Z1000 Z900 Er6n Er6f Er6 Ninja250 Versys Er 650 Zx6r ZX10R Z250 ZX10 Z250 ZX10 Z250SL SL NINJA,Kawasaki Oil Filter Z800 Z1000 Z900 Er6n Er6f Er6 Ninja250 Versys Er 650 Zx6r ZX10R Z250 ZX10 Z250 Z,https://www.lazada.com.my/products/pdp-i4002514842.html,ninjaturtle9999,RM4.87,https://storage.googleapis.com/social-prj/facebook-avatars/jL5oUn-1755009126.jpg
16750175,"6851983915525110550",KAWASAKI Oil Filter For Kawasaki Z250/ ER6/ Z800/ Z900/ Z1000/ Ninja 250 500 650 1000 (16097-0008),Specifications of KAWASAKI Oil Filter For Kawasaki Z250/ ER6/ Z800/ Z900/ Z1000/ Ninja 250 500 650 1,https://www.lazada.com.my/products/pdp-i4673785017.html,Infinity Online Mart,RM9.90,https://storage.googleapis.com/social-prj/facebook-avatars/HZ7qjw-1755009130.jpg
16750176,"1158555279306679822",Kawasaki Oil Filter Z800 Z1000 Z900 Er6n Er6f Er6 Ninja 250 Versys Er 650 Zx6r ZX10R NINJA250 Z250 ZX10 Z250SL SL,Specifications of Kawasaki Oil Filter Z800 Z1000 Z900 Er6n Er6f Er6 Ninja 250 Versys Er 650 Zx6r ZX1,https://www.lazada.com.my/products/pdp-i3122749887.html,Hr Motorparts Trading,RM10.90,https://storage.googleapis.com/social-prj/facebook-avatars/GSy9Oo-1755009134.jpg
16750178,"6725291924339805054",MODENAS KRISS KAWASAKI OIL FILTER KRISS110 KRISS100 100 110 KLX KLX150 150,"Specifications of MODENAS KRISS KAWASAKI OIL FILTER KRISS110 KRISS100 100 110 KLX KLX150 150
Brand N",https://www.lazada.com.my/products/pdp-i3144061551.html,XY_Motor,RM1.30,https://storage.googleapis.com/social-prj/facebook-avatars/ih6Izj-1755009137.jpg
16750179,"2527327726353906182",☸☞☎ KAWASAKI OIL FILTER MINYAK ER6 ER6F ER6N Z250 NINJA250 ZX-250 NINJA ZX Z800 Z750 Z900 VERSYS-650 VERSYS650 Z650 4T,☸☞☎ KAWASAKI OIL FILTER MINYAK ER6 ER6F ER6N Z250 NINJA250 ZX-250 NINJA ZX Z800 Z750 Z900 VERSYS-650,https://www.lazada.com.my/products/pdp-i2384300010.html,Colourfull Life,RM18.07,https://storage.googleapis.com/social-prj/facebook-avatars/ParBWx-1755009143.jpg
16750180,"6429228925162335764",Ori Thailand Kawasaki Z800 Z900 Z1000 Z250 ER6 NINJA250 VERSYS650 Oil Filter Element,Specifications of Ori Thailand Kawasaki Z800 Z900 Z1000 Z250 ER6 NINJA250 VERSYS650 Oil Filter Eleme,https://www.lazada.com.my/products/pdp-i3498173685.html,HelloMotor,RM18.00,https://storage.googleapis.com/social-prj/facebook-avatars/cWgfOx-1755009147.jpg
16750187,"8920902135213463971",filter oli kawasaki N250FI original kawaski,kawasaki,https://www.lazada.co.id/products/pdp-i7307964947.html,MENJADI,N/A,https://storage.googleapis.com/social-prj/facebook-avatars/24wymJ-1755009154.jpg
16750188,"4154911817742340290",element oil filter oli kawasaki klx D-Tracker 150 RR mono z250 sl ori,"Spesifikasi dari element oil filter oli kawasaki klx D-Tracker 150 RR mono z250 sl ori
Merek Kawasak",https://www.lazada.co.id/products/pdp-i6242180090.html,ULTRAMOTORPART,Rp33.500,https://storage.googleapis.com/social-prj/facebook-avatars/DOO8dE-1755009159.jpg
16750189,"4409952250190195595",Filter Oli Oil Filter Motor Kawasaki Ninja 250 Karburator Carbu,Filter Oli Oil Filter Motor Kawasaki Ninja 250 Karburator Carbu,https://www.lazada.co.id/products/pdp-i6543878783.html,Warung Kanghaji,Rp79.800,https://storage.googleapis.com/social-prj/facebook-avatars/14q64D-1755009162.jpg
16750190,"2229654620184758606",Filter Oli Saringan Oli KLX 150 D-TRACKER 150 250 Kaze Blitz Athlete ZX 130,"Spesifikasi dari Filter Oli Saringan Oli KLX 150 D-TRACKER 150 250 Kaze Blitz Athlete ZX 130
Merek k",https://www.lazada.co.id/products/pdp-i8192432620.html,Melly_motor24,Rp12.000,https://storage.googleapis.com/social-prj/facebook-avatars/rLah7D-1755009167.jpg
16750195,"4481267558448485326",filter oli panjang dot kawasaki kaze e r vr original 16097-1052,"Spesifikasi dari filter oli panjang dot kawasaki kaze e r vr original 16097-1052
Merek Kawasaki Genu",https://www.lazada.co.id/products/pdp-i8354860659.html,ULTRAMOTORPART,Rp89.000,https://storage.googleapis.com/social-prj/facebook-avatars/FKDL9k-1755009170.jpg
16750202,"8818933041662891999",SARINGAN OIL FILTER OIL NINJA 250 CARBU KARBU ORIGINAL ASLI KAWASAKI,"Spesifikasi dari SARINGAN OIL FILTER OIL NINJA 250 CARBU KARBU ORIGINAL ASLI KAWASAKI
Merek No Brand",https://www.lazada.co.id/products/pdp-i7002650949.html,ASLI MOTOR,Rp85.000,https://storage.googleapis.com/social-prj/facebook-avatars/jS6iz0-1755009173.jpg
16750203,"6679594692179336560","Filter oli KZ, Blitz, Athlete, Edge, ZX130, KLX, D-Tracker, Mono.","Spesifikasi dari Filter oli KZ, Blitz, Athlete, Edge, ZX130, KLX, D-Tracker, Mono.
Merek kawasaki SK",https://www.lazada.co.id/products/pdp-i6810146513.html,Kawasaki TATA,Rp31.000,https://storage.googleapis.com/social-prj/facebook-avatars/q1MAfn-1755009177.jpg
16750204,"4465872805923916659",Filter Oli / Oil Filter Ninja 250 FI / ZX10R / Z1000 Original Kawasaki Part No 16097-0552,Spesifikasi dari Filter Oli / Oil Filter Ninja 250 FI / ZX10R / Z1000 Original Kawasaki Part No 1609,https://www.lazada.co.id/products/pdp-i6821856743.html,Sion Motor Ciamis,Rp185.000,https://storage.googleapis.com/social-prj/facebook-avatars/v2HiQe-1755009181.jpg
16750206,"7902519745767255103",Filter Saringan Oli Mesin Oil Filter Kaze Kaze R Orisinil,Filter Saringan Oli Mesin Oil Filter Kaze Kaze R Orisinil,https://www.lazada.co.id/products/pdp-i6830484316.html,salvatore17,Rp36.000,https://storage.googleapis.com/social-prj/facebook-avatars/xfaik3-1755009184.jpg
16750210,"5934241703081333786",Oil Filter / Saringan Oli Kawasaki Ninja 250 FI / ZX10R / Z1000 Original Kawasaki Part No 16097-0552,Oil Filter / Saringan Oli Kawasaki Ninja 250 FI / ZX10R / Z1000 Original Kawasaki Part No 16097-0552,https://www.lazada.co.id/products/pdp-i6817138730.html,SMC Motor,Rp215.000,https://storage.googleapis.com/social-prj/facebook-avatars/V1LTCs-1755009189.jpg
16750212,"2186814539415613790",filter oli mesin klx 150 Kaze w175 ninja RR mono klx 250 original Kawasaki,filter oli mesin klx 150 Kaze w175 ninja RR mono klx 250 original Kawasaki,https://www.lazada.co.id/products/pdp-i8356024837.html,via jaya motoshop,Rp31.900,https://storage.googleapis.com/social-prj/facebook-avatars/YiUj4z-1755009193.jpg
16750215,"5276107474359225059",FILTER OLI KAWASAKI NINJA 250,FILTER OLI KAWASAKI NINJA 250,https://www.lazada.co.id/products/pdp-i8304822105.html,GROSIR AUTOPART,Rp47.500,https://storage.googleapis.com/social-prj/facebook-avatars/gTYhDT-1755009196.jpg
16750216,"7669580849511359685",Filter Oli W 175 Original kawasaki,"Spesifikasi dari Filter Oli W 175 Original kawasaki
Merek Kawasaki Genuine Parts SKU 5542176196_ID-1",https://www.lazada.co.id/products/pdp-i5542176196.html,DG MOTOR SHOP,Rp30.000,https://storage.googleapis.com/social-prj/facebook-avatars/ZduR24-1755009201.jpg
16750221,"5398548595017896966",FILTER OLI KLX 150/ KLX 250 / NINJA RR MONO 150 / BYSON EDGE / KAZE ATHLETE BLITZ KAWASAKI MOTORC,Spesifikasi dari FILTER OLI KLX 150/ KLX 250 / NINJA RR MONO 150 / BYSON EDGE / KAZE ATHLETE BLITZ K,https://www.lazada.co.id/products/pdp-i7976338345.html,PUTUNE MBAH KARYO,Rp7.600,https://storage.googleapis.com/social-prj/facebook-avatars/jG2X08-1755009361.jpg
16750222,"7728895844085345436",FILTER OLI OIL KAWASAKI KLX 150 BLITZ NINJA KAZE,FILTER OLI OIL KAWASAKI KLX 150 BLITZ NINJA KAZE,https://www.lazada.co.id/products/pdp-i8330284766.html,Kawasaki 23,Rp6.500,https://storage.googleapis.com/social-prj/facebook-avatars/UgD5pL-1755009367.jpg
16750223,"6541658874756560285",Filter Oli Oil Filter Kawasaki Ninja 250 Fi Injeksi Original 16097-0552,Filter Oli Oil Filter Kawasaki Ninja 250 Fi Injeksi Original 16097-0552,https://www.lazada.co.id/products/pdp-i7798014089.html,mphsmg1,Rp158.500,https://storage.googleapis.com/social-prj/facebook-avatars/1QRpgH-1755009371.jpg
16750225,"5091059184633034803","Filter Oli Kawasaki Klx 150, Kaze, D'Tracker","Filter Oli Kawasaki Klx 150, Kaze, DTracker",https://www.lazada.co.id/products/pdp-i8030196166.html,ASOKA_PARTS,Rp14.000,https://storage.googleapis.com/social-prj/facebook-avatars/OUKmGA-1755009374.jpg
16750228,"1712087825394338788",Filter oli filter oil kawasaki klx kaze r blitz r,Filter oli filter oil kawasaki klx kaze r blitz r,https://www.lazada.co.id/products/pdp-i8632454195.html,Beverlin Motor,Rp8.000,https://storage.googleapis.com/social-prj/facebook-avatars/M6NYEh-1755009379.jpg
16750229,"5971733125292515214",FILTER SARINGAN OLI KAWASAKI KLX - KAZE - BLITZ - EDGE - ATHLETE - ZX130 - NINJA RR - W175 ORIGINAL KGP,FILTER SARINGAN OLI KAWASAKI KLX - KAZE - BLITZ - EDGE - ATHLETE - ZX130 - NINJA RR - W175 ORIGINAL ,https://www.lazada.co.id/products/pdp-i8117040426.html,PutraHD Motor,Rp37.600,https://storage.googleapis.com/social-prj/facebook-avatars/fZDc9T-1755009383.jpg
16750230,"5659136086383845722",(BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 FILTER OLI OIL KAWASAKI NINJA 250 NINJA RR R NINJA 250 FI 250FI NEW NINJA 2018 ASLI ORIGINAL ORI SARINGAN FILTER OLI,Spesifikasi dari (BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 F,https://www.lazada.co.id/products/pdp-i7996670086.html,MOD+ RACING,Rp43.900,https://storage.googleapis.com/social-prj/facebook-avatars/9h3j3c-1755009387.jpg
16750231,"5949362044279521795",FILTER OLI KAWASAKI KLX-150 OIL FILTER MOTOR KLX 150 250 NINJA 250 W175 BLITTZ,FILTER OLI KAWASAKI KLX-150 OIL FILTER MOTOR KLX 150 250 NINJA 250 W175 BLITTZ,https://www.lazada.co.id/products/pdp-i8624020010.html,Zona Sparepart 03,Rp15.000,https://storage.googleapis.com/social-prj/facebook-avatars/QVweuC-1755009391.jpg
16750232,"5724928803484733548",OIL FILTER SARINGAN FILTER OLI KAWASAKI NINJA 250 KARBU GRESS ORI,OIL FILTER SARINGAN FILTER OLI KAWASAKI NINJA 250 KARBU GRESS ORI,https://www.lazada.co.id/products/pdp-i8124088954.html,PART A++,Rp85.000,https://storage.googleapis.com/social-prj/facebook-avatars/8MDje5-1755009395.jpg
16750233,"2659197164453081095",Oil Filter Saringan Filter Oli for Kawasaki Ninja rr New 250 ZX10R Z1000 ER6 Original 16097-0008,Oil Filter Saringan Filter Oli for Kawasaki Ninja rr New 250 ZX10R Z1000 ER6 Original 16097-0008,https://www.lazada.co.id/products/pdp-i8395090692.html,KENADA-MOTOR,Rp36.000,https://storage.googleapis.com/social-prj/facebook-avatars/MDUqoC-1755009399.jpg
16750237,"1990792116293546784",Oil Filter Saringan/Filter Oli/Origina 16097-0008 /for Kawasaki Ninja 250/ZX10R Z1000/Filter Oli Oil Kawasaki Ninja 250/Ninja Rr R Kawasaki Ninja 250Fi New Ninja 250 2018 ER6/Saringan Filter Oli/Filter Oli Oil Kawasaki Ninja 250,Oil Filter Saringan/Filter Oli/Origina 16097-0008 /for Kawasaki Ninja 250/ZX10R Z1000/Filter Oli Oil,https://www.lazada.co.id/products/pdp-i7394828591.html,TAGCORE.ID,Rp45.600,https://storage.googleapis.com/social-prj/facebook-avatars/ibqXbC-1755009403.jpg
16750239,"8984089651659357142",Filter oli oil kawasaki Ninja 250 fi original 16097-0008,Filter oli oil kawasaki Ninja 250 fi original 16097-0008,https://www.lazada.co.id/products/pdp-i7041012180.html,Alam Baru Motor,Rp90.000,https://storage.googleapis.com/social-prj/facebook-avatars/NVwzma-1755009407.jpg
16750240,"2137764712882887554",Filter Oil Kawasaki KLX150 D-Tracker BF,Filter Oil Kawasaki KLX150 D-Tracker BF,https://www.lazada.co.id/products/pdp-i4968942066.html,WRX89,Rp46.900,https://storage.googleapis.com/social-prj/facebook-avatars/3GjCM3-1755009413.jpg
16750241,"3179498802636477137",FILTER OIL KAWASAKI NINJA 250 CARBU ORIGINAL ASLI,"Spesifikasi dari FILTER OIL KAWASAKI NINJA 250 CARBU ORIGINAL ASLI
Merek No Brand SKU 8121728899_ID-",https://www.lazada.co.id/products/pdp-i8121728899.html,SUKSESMOTOR,Rp56.200,https://storage.googleapis.com/social-prj/facebook-avatars/uX6zTu-1755009418.jpg
16750243,"6552608953479517053",Filter Oil Kawasaki KLX150,"Spesifikasi dari Filter Oil Kawasaki KLX150
Merek Kawasaki Genuine Parts SKU 7745038653_ID-142395164",https://www.lazada.co.id/products/pdp-i7745038653.html,BROTHER BENGKEL,Rp15.000,https://storage.googleapis.com/social-prj/facebook-avatars/IBE9vu-1755009422.jpg
16750244,"4768671475231927078",FILTER OIL KAWASAKI NINJA 250 CARBU ORIGINAL ASLI,"Spesifikasi dari FILTER OIL KAWASAKI NINJA 250 CARBU ORIGINAL ASLI
Merek kawasaki SKU 6931652439_ID-",https://www.lazada.co.id/products/pdp-i6931652439.html,MEN MOTOR,Rp95.000,https://storage.googleapis.com/social-prj/facebook-avatars/m72WJp-1755009426.jpg
16750246,"3334741444418621295",Filter oli oil ninja 250R 250 R karbu carbu original kawasaki,Filter oli oil ninja 250R 250 R karbu carbu original kawasaki,https://www.lazada.co.id/products/pdp-i6887298655.html,ANTO KAWASAKI,Rp82.500,https://storage.googleapis.com/social-prj/facebook-avatars/q1SNQb-1755009429.jpg
16750250,"6303124096178979964",Kawasaki Genuine Parts Filter Oli Motor for Kawasaki RR Mono/ KLX 150/ W175/ Kaze/ Z130 [52010-0552],Kawasaki Genuine Parts Filter Oli Motor for Kawasaki RR Mono/ KLX 150/ W175/ Kaze/ Z130 [52010-0552],https://www.lazada.co.id/products/pdp-i1345296968.html,Kawasaki Mataharii,Rp35.000,https://storage.googleapis.com/social-prj/facebook-avatars/90GJuV-1755009432.jpg
16750251,"1366505888305857813",element oil filter oli dan oring ring kawasaki kaze blitz athlete zone edge ksr zx130 zx 130 w175 w 175 klx150 klx 150 dtracker z125 z 125 original,Spesifikasi dari element oil filter oli dan oring ring kawasaki kaze blitz athlete zone edge ksr zx1,https://www.lazada.co.id/products/pdp-i7605350941.html,ULTRAMOTORPART,Rp48.000,https://storage.googleapis.com/social-prj/facebook-avatars/r7IBF3-1755009435.jpg
16750252,"6940013324360439879",(BISA BAYAR DI TEMPAT ) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 FILTER OLI OIL KAWASAKI NINJA 250 NINJA RR R NINJA 250 FI 250FI NEW NINJA 2018 ER6 ASLI PILTER OLI ORIGINAL,(BISA BAYAR DI TEMPAT ) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 FILTE,https://www.lazada.co.id/products/pdp-i8269182640.html,CITRARAYA SHOP,Rp43.000,https://storage.googleapis.com/social-prj/facebook-avatars/7w9ENU-1755009438.jpg
16750254,"5017245527036671664",(BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 FILTER OLI OIL KAWASAKI NINJA 250 NINJA RR R NINJA 250 FI 250FI NEW NINJA 2018 ER6 ASLI PILTER NINJA ORIGINAL ORI SARINGAN FILTER OLI,Spesifikasi dari (BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 F,https://www.lazada.co.id/products/pdp-i7996624259.html,FLASH-POINT,Rp43.900,https://storage.googleapis.com/social-prj/facebook-avatars/42MMgW-1755009443.jpg
16750255,"5138680428226143166",Maaf! Produk ini tidak tersedia,Maaf! Produk ini tidak tersedia,https://www.lazada.co.id/products/pdp-i6856362518.html,MENJADI,"13 .",N/A
16750257,"2952486366242334222",FILTER ASSY OIL KAZE R ORIGINAL KAWASAKI,"Spesifikasi dari FILTER ASSY OIL KAZE R ORIGINAL KAWASAKI
Merek Kawasaki Genuine Parts SKU 824929877",https://www.lazada.co.id/products/pdp-i8249298775.html,syahila Adira kawasaki,Rp105.000,https://storage.googleapis.com/social-prj/facebook-avatars/xJ1AYc-1755009447.jpg
16750258,"1577704868502583948",(BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 FILTER OLI OIL KAWASAKI NINJA 250 NINJA RR R NINJA 250 FI 250FI NEW NINJA 2018 ER6 ASLI ORIGINAL ORI SARINGAN FILTER OLI,Spesifikasi dari (BISA COD) OIL FILTER SARINGAN FILTER OLI ORIGINAL KAWASAKI NINJA 250 ZX10R Z1000 F,https://www.lazada.co.id/products/pdp-i7996686008.html,RADEN ONLINE,Rp44.900,https://storage.googleapis.com/social-prj/facebook-avatars/MbQUM7-1755009451.jpg
16750260,"6812959539682195527","Filter Oli Ori KLX 150 S L BF & Dtracker PnP Kaze, Kaze R, ZX 130, Athlete","Filter Oli Ori KLX 150 S L BF & Dtracker PnP Kaze, Kaze R, ZX 130, Athlete",https://www.lazada.co.id/products/pdp-i8335496604.html,Sperpat motor shopp,Rp13.000,https://storage.googleapis.com/social-prj/facebook-avatars/NYp5OE-1755009456.jpg
16750263,"4912924751687375311",Filter oli kawasaki KLX 150 kaze ninja r mono 52010-0552,"Spesifikasi dari Filter oli kawasaki KLX 150 kaze ninja r mono 52010-0552
Merek kawasaki SKU 8258134",https://www.lazada.co.id/products/pdp-i8258134015.html,Tn jaya 05,Rp11.900,https://storage.googleapis.com/social-prj/facebook-avatars/nFdKBo-1755009461.jpg
16750267,"4853527570093051330",Filter Oli Saringan Oil KLX 150 L S BF - D Tracker Kaze ZX 130 Blitz Dan Athlete,Filter Oli Saringan Oil KLX 150 L S BF - D Tracker Kaze ZX 130 Blitz Dan Athlete,https://www.lazada.co.id/products/pdp-i7714008835.html,Angkasa Spareparts,Rp31.943,https://storage.googleapis.com/social-prj/facebook-avatars/isq5vV-1755009466.jpg
16750268,"8325943627856365871",element oil filter atau filter oli kertas kawasaki kaze blitz edge zone athlete ksr z125 zx130 klx150 dtracker 150 w175 z250 original 52010-0552,Spesifikasi dari element oil filter atau filter oli kertas kawasaki kaze blitz edge zone athlete ksr,https://www.lazada.co.id/products/pdp-i123856328.html,ULTRAMOTORPART,Rp33.500,https://storage.googleapis.com/social-prj/facebook-avatars/WFdsQC-1755009470.jpg
